fileName,Category,Paths,Class
Dutch For Dummies,Dictionaries-Languages,dataset/Dictionaries-Languages/0000490.jpg,same
Writing Your Dissertation in Fifteen Min,Dictionaries-Languages,dataset/Dictionaries-Languages/0000491.jpg,same
Ever After,Dictionaries-Languages,dataset/Dictionaries-Languages/0000492.jpg,same
Empire of Illusion,Dictionaries-Languages,dataset/Dictionaries-Languages/0000493.jpg,same
Oxford Reading Tree: Level 1: First Words: Pancake,Dictionaries-Languages,dataset/Dictionaries-Languages/0000494.jpg,same
The Code Book,Dictionaries-Languages,dataset/Dictionaries-Languages/0000495.jpg,same
Oxford Reading Tree: Level 2: Stories: A New Dog,Dictionaries-Languages,dataset/Dictionaries-Languages/0000496.jpg,same
The 45 Second Presentation That Will Change Your Life,Dictionaries-Languages,dataset/Dictionaries-Languages/0000497.jpg,same
Teaching English as a Foreign Language For Dummies,Dictionaries-Languages,dataset/Dictionaries-Languages/0000498.jpg,same
Novo Avenida Brasil,Dictionaries-Languages,dataset/Dictionaries-Languages/0000499.jpg,same
Ele Actual,Dictionaries-Languages,dataset/Dictionaries-Languages/0000500.jpg,same
Al-Kitaab fii Tacallum al-cArabiyya with DVD,Dictionaries-Languages,dataset/Dictionaries-Languages/0000501.jpg,same
Flat Earth News,Dictionaries-Languages,dataset/Dictionaries-Languages/0000502.jpg,same
The Art of Rhetoric,Dictionaries-Languages,dataset/Dictionaries-Languages/0000503.jpg,same
My First Word book,Dictionaries-Languages,dataset/Dictionaries-Languages/0000504.jpg,same
Cambridge Latin Course Book 4 Student's Book,Dictionaries-Languages,dataset/Dictionaries-Languages/0000505.jpg,same
Cambridge IELTS 12 Academic Student's Book with Answers,Dictionaries-Languages,dataset/Dictionaries-Languages/0000506.jpg,same
Oxford Reading Tree: Level 3: Stories: A Cat in the Tree,Dictionaries-Languages,dataset/Dictionaries-Languages/0000507.jpg,same
The Emperor's New Clothes - Read It Yourself with Ladybird,Dictionaries-Languages,dataset/Dictionaries-Languages/0000508.jpg,same
Key Words: 5b Out in the sun,Dictionaries-Languages,dataset/Dictionaries-Languages/0000509.jpg,same
Learner English,Dictionaries-Languages,dataset/Dictionaries-Languages/0000510.jpg,same
"""They Say / I Say""",Dictionaries-Languages,dataset/Dictionaries-Languages/0000511.jpg,same
Objective Proficiency Student's Book with Answers with Downloadable Software,Dictionaries-Languages,dataset/Dictionaries-Languages/0000512.jpg,same
Rex the Big Dinosaur - Read it yourself with Ladybird,Dictionaries-Languages,dataset/Dictionaries-Languages/0000513.jpg,same
Complete Spanish Step-by-Step,Dictionaries-Languages,dataset/Dictionaries-Languages/0000514.jpg,same
Oxford Reading Tree: Level 1: First Words: Floppy Floppy,Dictionaries-Languages,dataset/Dictionaries-Languages/0000515.jpg,same
Biblical Hebrew Laminated Sheet,Dictionaries-Languages,dataset/Dictionaries-Languages/0000516.jpg,same
Easy Italian Step-by-Step,Dictionaries-Languages,dataset/Dictionaries-Languages/0000517.jpg,same
The Ugly Duckling - Read it yourself with Ladybird,Dictionaries-Languages,dataset/Dictionaries-Languages/0000518.jpg,same
Ikigai & Other Japanese Words to Live By,Dictionaries-Languages,dataset/Dictionaries-Languages/0000519.jpg,same
Gwynne's Latin,Dictionaries-Languages,dataset/Dictionaries-Languages/0000520.jpg,same
English Grammar Essentials For Dummies - Australia,Dictionaries-Languages,dataset/Dictionaries-Languages/0000521.jpg,same
"Ready, Set, Novel! Workbook",Dictionaries-Languages,dataset/Dictionaries-Languages/0000522.jpg,same
The Adventure Of English,Dictionaries-Languages,dataset/Dictionaries-Languages/0000523.jpg,same
English Grammar For Dummies,Dictionaries-Languages,dataset/Dictionaries-Languages/0000524.jpg,same
Other-Wordly,Dictionaries-Languages,dataset/Dictionaries-Languages/0000525.jpg,same
"Scholastic Success with Writing, Grade 4",Dictionaries-Languages,dataset/Dictionaries-Languages/0000526.jpg,same
Jolly Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000527.jpg,same
Talk French Complete (Book/CD Pack),Dictionaries-Languages,dataset/Dictionaries-Languages/0000528.jpg,same
All the President's Men,Dictionaries-Languages,dataset/Dictionaries-Languages/0000529.jpg,same
Level 5: The Body,Dictionaries-Languages,dataset/Dictionaries-Languages/0000530.jpg,same
Lonely Planet Dutch Phrasebook & Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000531.jpg,same
Provost Gary : 100 Ways to Improve Your Writing,Dictionaries-Languages,dataset/Dictionaries-Languages/0000532.jpg,same
Oxford School Dictionary of Word Origins,Dictionaries-Languages,dataset/Dictionaries-Languages/0000533.jpg,same
Merriam-Webster Complete Crossword Dictionary 4th Edition,Dictionaries-Languages,dataset/Dictionaries-Languages/0000534.jpg,same
Fowler's Dictionary of Modern English Usage,Dictionaries-Languages,dataset/Dictionaries-Languages/0000535.jpg,same
Oxford Reading Tree: Level 7: More Stories B: Australian Adventure,Dictionaries-Languages,dataset/Dictionaries-Languages/0000536.jpg,same
The Economist Style Guide,Dictionaries-Languages,dataset/Dictionaries-Languages/0000537.jpg,same
They Say / I Say,Dictionaries-Languages,dataset/Dictionaries-Languages/0000538.jpg,same
Oxford Reading Tree: Level 9: Stories: Survival Adventure,Dictionaries-Languages,dataset/Dictionaries-Languages/0000539.jpg,same
Dirty Japanese,Dictionaries-Languages,dataset/Dictionaries-Languages/0000540.jpg,same
Complete Norwegian Beginner to Intermediate Course,Dictionaries-Languages,dataset/Dictionaries-Languages/0000541.jpg,same
Integrated Korean,Dictionaries-Languages,dataset/Dictionaries-Languages/0000542.jpg,same
Lonely Planet Europe Phrasebook & Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000543.jpg,same
Stein on Writing,Dictionaries-Languages,dataset/Dictionaries-Languages/0000544.jpg,same
Unlocking Literacy,Dictionaries-Languages,dataset/Dictionaries-Languages/0000545.jpg,same
Fun for Starters Student's Book with Online Activities with Audio and Home Fun Booklet 2,Dictionaries-Languages,dataset/Dictionaries-Languages/0000546.jpg,same
Oxford Reading Tree: Level 4: Stories: The Storm,Dictionaries-Languages,dataset/Dictionaries-Languages/0000547.jpg,same
Oxford Reading Tree: Level 1: First Words: Good Trick,Dictionaries-Languages,dataset/Dictionaries-Languages/0000548.jpg,same
New English File: Intermediate: Student's Book,Dictionaries-Languages,dataset/Dictionaries-Languages/0000549.jpg,same
Teaching Tenses,Dictionaries-Languages,dataset/Dictionaries-Languages/0000550.jpg,same
Japanese Kanji Flash Cards Kit Volume 1,Dictionaries-Languages,dataset/Dictionaries-Languages/0000551.jpg,same
The Story of English in 100 Words,Dictionaries-Languages,dataset/Dictionaries-Languages/0000552.jpg,same
How to Write an Autobiographical Novel,Dictionaries-Languages,dataset/Dictionaries-Languages/0000553.jpg,same
Chinese Flash Cards kit,Dictionaries-Languages,dataset/Dictionaries-Languages/0000554.jpg,same
The Coffee Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000555.jpg,same
Oxford Reading Tree: Level 4: Stories: The Secret Room,Dictionaries-Languages,dataset/Dictionaries-Languages/0000556.jpg,same
Spell It Out,Dictionaries-Languages,dataset/Dictionaries-Languages/0000557.jpg,same
Bird By Bird: Some Instructions on Writing and Life,Dictionaries-Languages,dataset/Dictionaries-Languages/0000558.jpg,same
Trivium,Dictionaries-Languages,dataset/Dictionaries-Languages/0000559.jpg,same
Authoring a PhD,Dictionaries-Languages,dataset/Dictionaries-Languages/0000560.jpg,same
How to Read a Book,Dictionaries-Languages,dataset/Dictionaries-Languages/0000561.jpg,same
Oxford Reading Tree: Level 6: Stories: Kipper and the Giant,Dictionaries-Languages,dataset/Dictionaries-Languages/0000562.jpg,same
"The Italian Project, Beginners 1a",Dictionaries-Languages,dataset/Dictionaries-Languages/0000563.jpg,same
Biblical Greek Laminated Sheet,Dictionaries-Languages,dataset/Dictionaries-Languages/0000564.jpg,same
Cronica De Una Muerte Anunciada,Dictionaries-Languages,dataset/Dictionaries-Languages/0000565.jpg,same
Oxford Reading Tree: Level 5: Stories: Pirate Adventure,Dictionaries-Languages,dataset/Dictionaries-Languages/0000566.jpg,same
Super Minds Level 4 Student's Book with DVD-ROM,Dictionaries-Languages,dataset/Dictionaries-Languages/0000567.jpg,same
Oxford Reading Tree: Level 2: Stories: The Go-kart,Dictionaries-Languages,dataset/Dictionaries-Languages/0000568.jpg,same
Introduction to Information Science,Dictionaries-Languages,dataset/Dictionaries-Languages/0000569.jpg,same
An A-Z of English Grammar & Usage,Dictionaries-Languages,dataset/Dictionaries-Languages/0000570.jpg,same
Oxford Reading Tree: Level 4: Stories: The New House,Dictionaries-Languages,dataset/Dictionaries-Languages/0000571.jpg,same
Italian Verb Wheel (Verbi Irregolari in Italiano),Dictionaries-Languages,dataset/Dictionaries-Languages/0000572.jpg,same
Gramm.it,Dictionaries-Languages,dataset/Dictionaries-Languages/0000573.jpg,same
Complete Swedish Beginner to Intermediate Course,Dictionaries-Languages,dataset/Dictionaries-Languages/0000574.jpg,same
Hugo In Three Months: Spanish,Dictionaries-Languages,dataset/Dictionaries-Languages/0000575.jpg,same
Begegnungen,Dictionaries-Languages,dataset/Dictionaries-Languages/0000576.jpg,same
Making a Good Script Great,Dictionaries-Languages,dataset/Dictionaries-Languages/0000577.jpg,same
Save the Cat! Goes to the Movies,Dictionaries-Languages,dataset/Dictionaries-Languages/0000578.jpg,same
Wonderbook (Revised and Expanded),Dictionaries-Languages,dataset/Dictionaries-Languages/0000579.jpg,same
Oxford Reading Tree: Level 6: Stories: In the Garden,Dictionaries-Languages,dataset/Dictionaries-Languages/0000580.jpg,same
Stiff,Dictionaries-Languages,dataset/Dictionaries-Languages/0000581.jpg,same
MCP Spelling Workout Level A S,Dictionaries-Languages,dataset/Dictionaries-Languages/0000582.jpg,same
Truth in Comedy,Dictionaries-Languages,dataset/Dictionaries-Languages/0000583.jpg,same
Collins Scrabble Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000584.jpg,same
Packing for Mars,Dictionaries-Languages,dataset/Dictionaries-Languages/0000585.jpg,same
Songwriting without Boundaries,Dictionaries-Languages,dataset/Dictionaries-Languages/0000586.jpg,same
Gomorrah,Dictionaries-Languages,dataset/Dictionaries-Languages/0000587.jpg,same
"Codes, Ciphers and Secret Writing",Dictionaries-Languages,dataset/Dictionaries-Languages/0000588.jpg,same
Lonely Planet Brazilian Portuguese Phrasebook & Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000589.jpg,same
Advanced Spanish Step-by-Step,Dictionaries-Languages,dataset/Dictionaries-Languages/0000590.jpg,same
Lonely Planet Farsi (Persian) Phrasebook & Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000591.jpg,same
Oxford Beginner's Chinese Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000592.jpg,same
Super Minds Level 3 Workbook with Online Resources,Dictionaries-Languages,dataset/Dictionaries-Languages/0000593.jpg,same
Understanding Second Language Acquisition,Dictionaries-Languages,dataset/Dictionaries-Languages/0000594.jpg,same
Cambridge IGCSE First Language English 4th edition,Dictionaries-Languages,dataset/Dictionaries-Languages/0000595.jpg,same
Nuovo Espresso,Dictionaries-Languages,dataset/Dictionaries-Languages/0000596.jpg,same
New Practical Chinese Reader vol.2 - Textbook,Dictionaries-Languages,dataset/Dictionaries-Languages/0000597.jpg,same
Latin For Dummies,Dictionaries-Languages,dataset/Dictionaries-Languages/0000598.jpg,same
Jolly Phonics Pupil Book 2,Dictionaries-Languages,dataset/Dictionaries-Languages/0000599.jpg,same
Madame Bovary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000600.jpg,same
Gotham Writers' Workshop Writing Fiction,Dictionaries-Languages,dataset/Dictionaries-Languages/0000601.jpg,same
501 Spanish Verbs,Dictionaries-Languages,dataset/Dictionaries-Languages/0000602.jpg,same
IELTS Trainer Six Practice Tests with Answers and Audio CDs (3),Dictionaries-Languages,dataset/Dictionaries-Languages/0000603.jpg,same
Writing the Breakout Novel,Dictionaries-Languages,dataset/Dictionaries-Languages/0000604.jpg,same
Seriously Funny,Dictionaries-Languages,dataset/Dictionaries-Languages/0000605.jpg,same
Opened Ground,Dictionaries-Languages,dataset/Dictionaries-Languages/0000606.jpg,same
Before Sunrise & Before Sunset,Dictionaries-Languages,dataset/Dictionaries-Languages/0000607.jpg,same
Oxford Reading Tree: Level 3: Stories: Nobody Wanted to Play,Dictionaries-Languages,dataset/Dictionaries-Languages/0000608.jpg,same
Oxford Reading Tree: Level 3: Stories: The Rope Swing,Dictionaries-Languages,dataset/Dictionaries-Languages/0000609.jpg,same
Collins Latin Dictionary and Grammar,Dictionaries-Languages,dataset/Dictionaries-Languages/0000610.jpg,same
English for Everyone Course Book Level 1 Beginner,Dictionaries-Languages,dataset/Dictionaries-Languages/0000611.jpg,same
Elementary Korean,Dictionaries-Languages,dataset/Dictionaries-Languages/0000612.jpg,same
Oxford Reading Tree: Level 7: Stories: Lost in the Jungle,Dictionaries-Languages,dataset/Dictionaries-Languages/0000613.jpg,same
Think Level 2 Workbook with Online Practice,Dictionaries-Languages,dataset/Dictionaries-Languages/0000614.jpg,same
How to Own the Room,Dictionaries-Languages,dataset/Dictionaries-Languages/0000615.jpg,same
The Essential Chomsky,Dictionaries-Languages,dataset/Dictionaries-Languages/0000616.jpg,same
Ele Actual,Dictionaries-Languages,dataset/Dictionaries-Languages/0000617.jpg,same
Oxford Latin Course: Part II: Student's Book,Dictionaries-Languages,dataset/Dictionaries-Languages/0000618.jpg,same
Think Level 2 Student's Book,Dictionaries-Languages,dataset/Dictionaries-Languages/0000619.jpg,same
Lists of Note,Dictionaries-Languages,dataset/Dictionaries-Languages/0000620.jpg,same
Key Words: 6a Our friends,Dictionaries-Languages,dataset/Dictionaries-Languages/0000621.jpg,same
Talk Like TED,Dictionaries-Languages,dataset/Dictionaries-Languages/0000622.jpg,same
New Italian Espresso,Dictionaries-Languages,dataset/Dictionaries-Languages/0000623.jpg,same
Urban Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000624.jpg,same
The Back of the Napkin,Dictionaries-Languages,dataset/Dictionaries-Languages/0000625.jpg,same
English Grammar in Use Book with Answers,Dictionaries-Languages,dataset/Dictionaries-Languages/0000626.jpg,same
Italian Vocabulary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000627.jpg,same
New English File Pre-intermediate: Student's Book,Dictionaries-Languages,dataset/Dictionaries-Languages/0000628.jpg,same
Oxford School Shakespeare: Julius Caesar,Dictionaries-Languages,dataset/Dictionaries-Languages/0000629.jpg,same
Between You & Me,Dictionaries-Languages,dataset/Dictionaries-Languages/0000630.jpg,same
Story Engineering,Dictionaries-Languages,dataset/Dictionaries-Languages/0000631.jpg,same
30 Days to a More Powerful Vocabulary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000632.jpg,same
The Penguin Dictionary of Literary Terms and Literary Theory,Dictionaries-Languages,dataset/Dictionaries-Languages/0000633.jpg,same
A Guide to Japanese Grammar,Dictionaries-Languages,dataset/Dictionaries-Languages/0000634.jpg,same
Common Mistakes at Proficiency...and How to Avoid Them,Dictionaries-Languages,dataset/Dictionaries-Languages/0000635.jpg,same
The Nice and Accurate Good Omens TV Companion,Dictionaries-Languages,dataset/Dictionaries-Languages/0000636.jpg,same
The Situation and the Story,Dictionaries-Languages,dataset/Dictionaries-Languages/0000637.jpg,same
Writing Workshop,Dictionaries-Languages,dataset/Dictionaries-Languages/0000638.jpg,same
Interventions for Speech Sound Disorders in Children,Dictionaries-Languages,dataset/Dictionaries-Languages/0000639.jpg,same
Pocket Oxford Chinese Dictionary,Dictionaries-Languages,dataset/Dictionaries-Languages/0000640.jpg,same
Polish For Dummies,Dictionaries-Languages,dataset/Dictionaries-Languages/0000641.jpg,same
Oxford Reading Tree: Level 6: Stories: Land of the Dinosaurs,Dictionaries-Languages,dataset/Dictionaries-Languages/0000642.jpg,same
